product_id,product_name,brand_name,current_price,max_price,percent_off,variants,offers,category_name
xlsImpprod17871151,Nexxus Keraphix for Damaged Hair Conditioner,Nexxus,16.99,19.99,0.15,13.5 oz,,Hair
xlsImpprod17871151,Nexxus Keraphix for Damaged Hair Conditioner,Nexxus,16.99,19.99,0.15,13.5 oz,,Shampoo & Conditioner
xlsImpprod17871151,Nexxus Keraphix for Damaged Hair Conditioner,Nexxus,16.99,19.99,0.15,13.5 oz,,Conditioner
xlsImpprod17871157,3-in-1 Color Depositing Shampoo + Conditioner,Punky Colour,7.47,14.99,0.5,"Tealistic (teal), Redilicious (red), Blumania (blue), Pinktabulous (pink), Blondetastic (blonde)",,Hair
xlsImpprod17871157,3-in-1 Color Depositing Shampoo + Conditioner,Punky Colour,7.47,14.99,0.5,"Tealistic (teal), Redilicious (red), Blumania (blue), Pinktabulous (pink), Blondetastic (blonde)",,Shampoo & Conditioner
xlsImpprod17871157,3-in-1 Color Depositing Shampoo + Conditioner,Punky Colour,7.47,14.99,0.5,"Tealistic (teal), Redilicious (red), Blumania (blue), Pinktabulous (pink), Blondetastic (blonde)",,Conditioner
xlsImpprod17871163,Essential Starter Kit,Red Carpet Manicure,12.5,49.99,0.75,,,Nails
xlsImpprod17871163,Essential Starter Kit,Red Carpet Manicure,12.5,49.99,0.75,,,Nail Polish
xlsImpprod18091271,Travel Size Hair Building Fibers,Toppik,3.97,3.97,0.0,"Dark Brown, Medium Brown",,Hair
xlsImpprod18091271,Travel Size Hair Building Fibers,Toppik,3.97,3.97,0.0,"Dark Brown, Medium Brown",,Travel Size
xlsImpprod18091271,Travel Size Hair Building Fibers,Toppik,3.97,7.95,0.5,"Dark Brown, Medium Brown",,Hair
xlsImpprod18091271,Travel Size Hair Building Fibers,Toppik,3.97,7.95,0.5,"Dark Brown, Medium Brown",,Travel Size
xlsImpprod18121011,Smashbox + Vlada Petal Metal Highlighter,Smashbox,20.97,20.97,0.0,Rosemantic (soft rust w/ gold pearl),,Makeup
xlsImpprod18121011,Smashbox + Vlada Petal Metal Highlighter,Smashbox,20.97,20.97,0.0,Rosemantic (soft rust w/ gold pearl),,Face
xlsImpprod18121011,Smashbox + Vlada Petal Metal Highlighter,Smashbox,20.97,20.97,0.0,Rosemantic (soft rust w/ gold pearl),,Highlighter
xlsImpprod18201067,Techseries Control Foam,American Crew,1.85,18.5,0.9,,,Men
xlsImpprod18201067,Techseries Control Foam,American Crew,1.85,18.5,0.9,,,Hair
xlsImpprod18201067,Techseries Control Foam,American Crew,1.85,18.5,0.9,,,Styling
xlsImpprod18201069,Techseries Texture Foam,American Crew,1.85,18.5,0.9,,,Men
xlsImpprod18201069,Techseries Texture Foam,American Crew,1.85,18.5,0.9,,,Hair
xlsImpprod18201069,Techseries Texture Foam,American Crew,1.85,18.5,0.9,,,Styling
xlsImpprod18241005,LUNA Mini 2,Foreo,97.3,119.0,0.18,"Aquamarine, Pearl Pink",Free Gift,Skin Care
xlsImpprod18241005,LUNA Mini 2,Foreo,97.3,119.0,0.18,"Aquamarine, Pearl Pink",Free Gift,Cleansers
xlsImpprod18241005,LUNA Mini 2,Foreo,97.3,119.0,0.18,"Aquamarine, Pearl Pink",Free Gift,Cleansing Brushes
xlsImpprod18241089,Techseries Boost Spray,American Crew,1.85,18.5,0.9,,,Men
xlsImpprod18241089,Techseries Boost Spray,American Crew,1.85,18.5,0.9,,,Hair
xlsImpprod18241089,Techseries Boost Spray,American Crew,1.85,18.5,0.9,,,Styling
xlsImpprod18391083,"Sensitive Baby Fragrance Free Shampoo & Wash For Sensitive & Eczema-Prone Skin, EWG Verified",Babo Botanicals,30.99,39.95,0.22,32.0 oz,Online Only,Hair
xlsImpprod18391083,"Sensitive Baby Fragrance Free Shampoo & Wash For Sensitive & Eczema-Prone Skin, EWG Verified",Babo Botanicals,30.99,39.95,0.22,32.0 oz,Online Only,Kid's Haircare
xlsImpprod18391083,"Sensitive Baby Fragrance Free Shampoo & Wash For Sensitive & Eczema-Prone Skin, EWG Verified",Babo Botanicals,16.99,19.95,0.15,16.0 oz,Online Only,Hair
xlsImpprod18391083,"Sensitive Baby Fragrance Free Shampoo & Wash For Sensitive & Eczema-Prone Skin, EWG Verified",Babo Botanicals,16.99,19.95,0.15,16.0 oz,Online Only,Kid's Haircare
xlsImpprod18501103,Moisturizing Lavender Scented Nail Polish Remover,ULTA,1.0,3.99,0.75,,,Nails
xlsImpprod18501103,Moisturizing Lavender Scented Nail Polish Remover,ULTA,1.0,3.99,0.75,,,Nail Care
xlsImpprod18501103,Moisturizing Lavender Scented Nail Polish Remover,ULTA,1.0,3.99,0.75,,,Removers
xlsImpprod18751465,Tomatoes Charcoal Bubbling Paper Mask,Yes to,0.99,3.99,0.75,,Free Gift,Skin Care
xlsImpprod18751465,Tomatoes Charcoal Bubbling Paper Mask,Yes to,0.99,3.99,0.75,,Free Gift,Treatment & Serums
xlsImpprod18751465,Tomatoes Charcoal Bubbling Paper Mask,Yes to,0.99,3.99,0.75,,Free Gift,Sheet Masks
xlsImpprod18751551,Charcoal Deep-Pore Exfoliating Peel Gel,boscia,23.8,34.0,0.3,,Free Gift,Skin Care
xlsImpprod18751551,Charcoal Deep-Pore Exfoliating Peel Gel,boscia,23.8,34.0,0.3,,Free Gift,Cleansers
xlsImpprod18751551,Charcoal Deep-Pore Exfoliating Peel Gel,boscia,23.8,34.0,0.3,,Free Gift,Cleansing Exfoliators
xlsImpprod18941037,Rapid Reveal Peel,Dermalogica,75.0,85.0,0.12,,Free Gift,Skin Care
xlsImpprod18941037,Rapid Reveal Peel,Dermalogica,75.0,85.0,0.12,,Free Gift,Treatment & Serums
xlsImpprod18941037,Rapid Reveal Peel,Dermalogica,75.0,85.0,0.12,,Free Gift,Face Peels & Exfoliators
xlsImpprod19021007,Prep Set Glow,ICONIC LONDON,25.0,29.0,0.14,"Original, Glow",Online Only,Skin Care
xlsImpprod19021007,Prep Set Glow,ICONIC LONDON,25.0,29.0,0.14,"Original, Glow",Online Only,Moisturizers
xlsImpprod19021007,Prep Set Glow,ICONIC LONDON,25.0,29.0,0.14,"Original, Glow",Online Only,Face Mists & Essences
xlsImpprod19111013,Studio Fix 24-Hour Smooth Wear Concealer,MAC,14.0,28.0,0.5,NW60 (dark chocolate with neutral undertone for deep dark skin),,Makeup
xlsImpprod19111013,Studio Fix 24-Hour Smooth Wear Concealer,MAC,14.0,28.0,0.5,NW60 (dark chocolate with neutral undertone for deep dark skin),,Face
xlsImpprod19111013,Studio Fix 24-Hour Smooth Wear Concealer,MAC,14.0,28.0,0.5,NW60 (dark chocolate with neutral undertone for deep dark skin),,Concealer
xlsImpprod19111013,Studio Fix 24-Hour Smooth Wear Concealer,MAC,24.0,28.0,0.14,"NW55 (rich coffee w/ red undertones for deep dark skin), NW53 (rich coffee w/ neutral undertones for deep dark skin), NC55 (terra cotta w/ neutral undertone for dark skin), NW50 (mahoghany w/ red undertone for dark skin), NC50 (rich bronze w/ golden undertone for dark skin), NC48 (bronze w/ neutral undertone for dark skin), NW45 (medium auburn w/ bronzed undertones for dark skin), NC45 (caramel w/ golden undertone for dark skin), NC44 (deep peach w/ peach undertone for medium to dark skin), NC42 (peach w/ golden undertones for medium skin), NC43 (tanned peach w/ golden undertone for medium to dark skin), NW42 (deep beige w/ neutral undertone for medium to dark skin), NC40 (medium beige w/ golden undertone for medium skin), NW40 (deep beige w/ rosy undertone for medium to dark skin), NW35 (tawny beige w/ neutral undertone for medium to dark skin), NW34 (tawny beige w/ rosy undertone for medium skin), NC35 (medium beige w/ golden neutral undertone for medium skin), NW30 (medium beige w/ rosy undertone for medium skin), NC30 (golden beige w/ golden undertone for light to medium skin), NW28 (medium beige w/ neutral undertone for medium skin), NW25 (mid tone beige w/ peachy rose undertone for light to medium skin), NC25 (light beige w/ golden peach undertone for light to medium skin), NW24 (rosy beige w/ neutral undertone for light to medium skin), NW22 (neutral beige w/ neutral undertone for light skin), NW20 (rosy beige w/ rosy undertone for light skin), NC20 (golden beige w/ golden undertone for light skin), NW15 (light beige w/ pinky undertone for fair skin), NC15 (light beige w/ neutral undertone for fair to light skin), NW10 (fair beige w/ neutral undertone for fair skin)",,Makeup
xlsImpprod19111013,Studio Fix 24-Hour Smooth Wear Concealer,MAC,24.0,28.0,0.14,"NW55 (rich coffee w/ red undertones for deep dark skin), NW53 (rich coffee w/ neutral undertones for deep dark skin), NC55 (terra cotta w/ neutral undertone for dark skin), NW50 (mahoghany w/ red undertone for dark skin), NC50 (rich bronze w/ golden undertone for dark skin), NC48 (bronze w/ neutral undertone for dark skin), NW45 (medium auburn w/ bronzed undertones for dark skin), NC45 (caramel w/ golden undertone for dark skin), NC44 (deep peach w/ peach undertone for medium to dark skin), NC42 (peach w/ golden undertones for medium skin), NC43 (tanned peach w/ golden undertone for medium to dark skin), NW42 (deep beige w/ neutral undertone for medium to dark skin), NC40 (medium beige w/ golden undertone for medium skin), NW40 (deep beige w/ rosy undertone for medium to dark skin), NW35 (tawny beige w/ neutral undertone for medium to dark skin), NW34 (tawny beige w/ rosy undertone for medium skin), NC35 (medium beige w/ golden neutral undertone for medium skin), NW30 (medium beige w/ rosy undertone for medium skin), NC30 (golden beige w/ golden undertone for light to medium skin), NW28 (medium beige w/ neutral undertone for medium skin), NW25 (mid tone beige w/ peachy rose undertone for light to medium skin), NC25 (light beige w/ golden peach undertone for light to medium skin), NW24 (rosy beige w/ neutral undertone for light to medium skin), NW22 (neutral beige w/ neutral undertone for light skin), NW20 (rosy beige w/ rosy undertone for light skin), NC20 (golden beige w/ golden undertone for light skin), NW15 (light beige w/ pinky undertone for fair skin), NC15 (light beige w/ neutral undertone for fair to light skin), NW10 (fair beige w/ neutral undertone for fair skin)",,Face
xlsImpprod19111013,Studio Fix 24-Hour Smooth Wear Concealer,MAC,24.0,28.0,0.14,"NW55 (rich coffee w/ red undertones for deep dark skin), NW53 (rich coffee w/ neutral undertones for deep dark skin), NC55 (terra cotta w/ neutral undertone for dark skin), NW50 (mahoghany w/ red undertone for dark skin), NC50 (rich bronze w/ golden undertone for dark skin), NC48 (bronze w/ neutral undertone for dark skin), NW45 (medium auburn w/ bronzed undertones for dark skin), NC45 (caramel w/ golden undertone for dark skin), NC44 (deep peach w/ peach undertone for medium to dark skin), NC42 (peach w/ golden undertones for medium skin), NC43 (tanned peach w/ golden undertone for medium to dark skin), NW42 (deep beige w/ neutral undertone for medium to dark skin), NC40 (medium beige w/ golden undertone for medium skin), NW40 (deep beige w/ rosy undertone for medium to dark skin), NW35 (tawny beige w/ neutral undertone for medium to dark skin), NW34 (tawny beige w/ rosy undertone for medium skin), NC35 (medium beige w/ golden neutral undertone for medium skin), NW30 (medium beige w/ rosy undertone for medium skin), NC30 (golden beige w/ golden undertone for light to medium skin), NW28 (medium beige w/ neutral undertone for medium skin), NW25 (mid tone beige w/ peachy rose undertone for light to medium skin), NC25 (light beige w/ golden peach undertone for light to medium skin), NW24 (rosy beige w/ neutral undertone for light to medium skin), NW22 (neutral beige w/ neutral undertone for light skin), NW20 (rosy beige w/ rosy undertone for light skin), NC20 (golden beige w/ golden undertone for light skin), NW15 (light beige w/ pinky undertone for fair skin), NC15 (light beige w/ neutral undertone for fair to light skin), NW10 (fair beige w/ neutral undertone for fair skin)",,Concealer
xlsImpprod19111013,Studio Fix 24-Hour Smooth Wear Concealer,MAC,24.0,28.0,0.14,"NC38 (medium beige w/ peachy undertone for medium skin), NW32 (neutral beige w/ neutral undertone for medium skin)",Online Only,Makeup
xlsImpprod19111013,Studio Fix 24-Hour Smooth Wear Concealer,MAC,24.0,28.0,0.14,"NC38 (medium beige w/ peachy undertone for medium skin), NW32 (neutral beige w/ neutral undertone for medium skin)",Online Only,Face
xlsImpprod19111013,Studio Fix 24-Hour Smooth Wear Concealer,MAC,24.0,28.0,0.14,"NC38 (medium beige w/ peachy undertone for medium skin), NW32 (neutral beige w/ neutral undertone for medium skin)",Online Only,Concealer
xlsImpprod1950037,Insta Dri Nail Color,Sally Hansen,1.5,5.99,0.75,"Gold Play, Silver Stallion, Va Va Violet",,Nails
xlsImpprod1950037,Insta Dri Nail Color,Sally Hansen,1.5,5.99,0.75,"Gold Play, Silver Stallion, Va Va Violet",,Nail Polish
xlsImpprod2360129,Moisturizing Baby Shampoo & Wash,Babo Botanicals,30.99,39.95,0.22,32.0 oz,Online Only,Hair
xlsImpprod2360129,Moisturizing Baby Shampoo & Wash,Babo Botanicals,30.99,39.95,0.22,32.0 oz,Online Only,Kid's Haircare
xlsImpprod2360129,Moisturizing Baby Shampoo & Wash,Babo Botanicals,16.99,19.95,0.15,16.0 oz,Online Only,Hair
xlsImpprod2360129,Moisturizing Baby Shampoo & Wash,Babo Botanicals,16.99,19.95,0.15,16.0 oz,Online Only,Kid's Haircare
xlsImpprod2360131,Lice Repel Shampoo,Babo Botanicals,12.99,16.0,0.19,8.0 oz,Online Only,Hair
xlsImpprod2360131,Lice Repel Shampoo,Babo Botanicals,12.99,16.0,0.19,8.0 oz,Online Only,Kid's Haircare
xlsImpprod2360135,Smoothing Shampoo & Wash,Babo Botanicals,30.99,39.95,0.22,32.0 oz,Online Only,Hair
xlsImpprod2360135,Smoothing Shampoo & Wash,Babo Botanicals,30.99,39.95,0.22,32.0 oz,Online Only,Kid's Haircare
xlsImpprod2360135,Smoothing Shampoo & Wash,Babo Botanicals,16.99,19.95,0.15,16.0 oz,Online Only,Hair
xlsImpprod2360135,Smoothing Shampoo & Wash,Babo Botanicals,16.99,19.95,0.15,16.0 oz,Online Only,Kid's Haircare
xlsImpprod3150093,Travel Size Colour Care Ultradynamics Extra-Firm Finishing Spray,AG Hair,4.97,4.97,0.0,,Online Only,Hair
xlsImpprod3150093,Travel Size Colour Care Ultradynamics Extra-Firm Finishing Spray,AG Hair,4.97,4.97,0.0,,Online Only,Styling Products
xlsImpprod3150093,Travel Size Colour Care Ultradynamics Extra-Firm Finishing Spray,AG Hair,4.97,4.97,0.0,,Online Only,Hairspray
xlsImpprod3350103,Mega Sculpting Mega Hold Sculpting Gel,Tresemme,3.47,6.99,0.5,,,Hair
xlsImpprod3350103,Mega Sculpting Mega Hold Sculpting Gel,Tresemme,3.47,6.99,0.5,,,Styling Products
xlsImpprod3350103,Mega Sculpting Mega Hold Sculpting Gel,Tresemme,3.47,6.99,0.5,,,Gloss & Shine
xlsImpprod3490149,Instant Age Rewind Eraser Dark Circle Treatment Concealer,Maybelline,4.99,9.99,0.5,Mahogany,Fan fave,Makeup
xlsImpprod3490149,Instant Age Rewind Eraser Dark Circle Treatment Concealer,Maybelline,4.99,9.99,0.5,Mahogany,Fan fave,Face
xlsImpprod3490149,Instant Age Rewind Eraser Dark Circle Treatment Concealer,Maybelline,4.99,9.99,0.5,Mahogany,Fan fave,Concealer
xlsImpprod3590081,Studio Skin 24 Hour Oil-Free Hydra Foundation,Smashbox,3.8,19.0,0.8,"4.35 (deep w/ cool undertone), 4.5 (very deep w/ warm undertone), 4.6 (very deep w/ cool undertone)",,Makeup
xlsImpprod3590081,Studio Skin 24 Hour Oil-Free Hydra Foundation,Smashbox,3.8,19.0,0.8,"4.35 (deep w/ cool undertone), 4.5 (very deep w/ warm undertone), 4.6 (very deep w/ cool undertone)",,Face
xlsImpprod3590081,Studio Skin 24 Hour Oil-Free Hydra Foundation,Smashbox,3.8,19.0,0.8,"4.35 (deep w/ cool undertone), 4.5 (very deep w/ warm undertone), 4.6 (very deep w/ cool undertone)",,Foundation
xlsImpprod3690073,Step 2: Structure Base Coat Gel,Red Carpet Manicure,2.5,9.99,0.75,,,Nails
xlsImpprod3690073,Step 2: Structure Base Coat Gel,Red Carpet Manicure,2.5,9.99,0.75,,,Nail Polish
xlsImpprod3690075,Step 2: Brilliance Seal & Shine Top Coat,Red Carpet Manicure,2.5,9.99,0.75,,,Nails
xlsImpprod3690075,Step 2: Brilliance Seal & Shine Top Coat,Red Carpet Manicure,2.5,9.99,0.75,,,Nail Polish
xlsImpprod3920525,Renewing + Argan Oil Of Morocco Shampoo,OGX,1.47,2.99,0.51,,,Hair
xlsImpprod3920525,Renewing + Argan Oil Of Morocco Shampoo,OGX,1.47,2.99,0.51,,,Shampoo & Conditioner
xlsImpprod3920525,Renewing + Argan Oil Of Morocco Shampoo,OGX,1.47,2.99,0.51,,,Shampoo
xlsImpprod4040035,Clear Complexion Make Myself Clear Makeup,Almay,8.0,15.99,0.5,"Sand Beige 600, Warm Beige 700, Cappuccino 900",,Makeup
xlsImpprod4040035,Clear Complexion Make Myself Clear Makeup,Almay,8.0,15.99,0.5,"Sand Beige 600, Warm Beige 700, Cappuccino 900",,Face
xlsImpprod4040035,Clear Complexion Make Myself Clear Makeup,Almay,8.0,15.99,0.5,"Sand Beige 600, Warm Beige 700, Cappuccino 900",,Foundation
xlsImpprod4060035,Be Legendary Cream Lipstick,Smashbox,5.25,14.7,0.64,Spectacle (bright orange cream),,Makeup
xlsImpprod4060035,Be Legendary Cream Lipstick,Smashbox,5.25,14.7,0.64,Spectacle (bright orange cream),,Lips
xlsImpprod4060035,Be Legendary Cream Lipstick,Smashbox,5.25,14.7,0.64,Spectacle (bright orange cream),,Lipstick
xlsImpprod4060035,Be Legendary Cream Lipstick,Smashbox,14.7,21.0,0.3,Tabloid (vibrant purple),,Makeup
xlsImpprod4060035,Be Legendary Cream Lipstick,Smashbox,14.7,21.0,0.3,Tabloid (vibrant purple),,Lips
xlsImpprod4060035,Be Legendary Cream Lipstick,Smashbox,14.7,21.0,0.3,Tabloid (vibrant purple),,Lipstick
xlsImpprod4070011,Eye Studio Master Precise Liquid Eyeliner,Maybelline,7.99,8.99,0.11,Matte Black,,Makeup
xlsImpprod4070011,Eye Studio Master Precise Liquid Eyeliner,Maybelline,7.99,8.99,0.11,Matte Black,,Eyes
xlsImpprod4070011,Eye Studio Master Precise Liquid Eyeliner,Maybelline,7.99,8.99,0.11,Matte Black,,Eyeliner
xlsImpprod4070041,Studio Secrets Magic Lumi Highlighter,L'Oréal,6.49,12.99,0.5,Deep,,Makeup
xlsImpprod4070041,Studio Secrets Magic Lumi Highlighter,L'Oréal,6.49,12.99,0.5,Deep,,Face
xlsImpprod4070041,Studio Secrets Magic Lumi Highlighter,L'Oréal,6.49,12.99,0.5,Deep,,Highlighter
xlsImpprod4930039,Stay All Day Liquid Lipstick,Stila,12.0,22.0,0.45,Chianti (deep plum),Fan fave,Makeup
xlsImpprod4930039,Stay All Day Liquid Lipstick,Stila,12.0,22.0,0.45,Chianti (deep plum),Fan fave,Lips
xlsImpprod4930039,Stay All Day Liquid Lipstick,Stila,12.0,22.0,0.45,Chianti (deep plum),Fan fave,Lipstick
xlsImpprod5190151,Nail Wipes,Red Carpet Manicure,1.25,4.99,0.75,,,Nails
xlsImpprod5190151,Nail Wipes,Red Carpet Manicure,1.25,4.99,0.75,,,Nail Care
xlsImpprod5190151,Nail Wipes,Red Carpet Manicure,1.25,4.99,0.75,,,Removers
xlsImpprod6320752,Smart Shade Skintone Matching Makeup,Almay,7.0,13.99,0.5,"Deep Like Me 500, Make Mine Dark 600",,Makeup
xlsImpprod6320752,Smart Shade Skintone Matching Makeup,Almay,7.0,13.99,0.5,"Deep Like Me 500, Make Mine Dark 600",,Face
xlsImpprod6320752,Smart Shade Skintone Matching Makeup,Almay,7.0,13.99,0.5,"Deep Like Me 500, Make Mine Dark 600",,Foundation
