extra_id,ulta_id,date,price,options,rating,no_of_reviews,offers,url,product_id
14669,14196,08/13/2020,$82.00,,5.00,3.0,Free Gift with Purchase!,https://www.ulta.com/floral-gift-set?productId=pimprod2014151,pimprod2014151
14670,14197,08/13/2020,$50.00,,4.40,7.0,Free Gift with Purchase!,https://www.ulta.com/amazing-grace-magnolia-set?productId=pimprod2014078,pimprod2014078
14671,14198,08/13/2020,$56.00,,3.70,7.0,Free Gift with Purchase!,https://www.ulta.com/pure-grace-summer-moments-set?productId=pimprod2013816,pimprod2013816
14672,14199,08/13/2020,$89.00,,5.00,2.0,Free Gift with Purchase!,https://www.ulta.com/angel-gift-set?productId=pimprod2014145,pimprod2014145
14673,14200,08/13/2020,$82.00,,5.00,5.0,Free Gift with Purchase!,https://www.ulta.com/dreams-gift-set?productId=pimprod2013977,pimprod2013977
14674,14201,08/13/2020,$24.00,,4.30,63.0,Free Gift with Purchase!,https://www.ulta.com/rollerball-natural-perfume-oil-sampler-kit?productId=xlsImpprod15121031,xlsImpprod15121031
14675,14202,08/13/2020,$90.00,,5.00,1.0,Free Gift with Purchase!,https://www.ulta.com/fever-gift-set?productId=pimprod2014146,pimprod2014146
14676,14203,08/13/2020,$109.00,,3.00,2.0,Free Gift with Purchase!,https://www.ulta.com/oui-glow-gift-set?productId=pimprod2009433,pimprod2009433
14677,14204,08/13/2020,$19.60,,4.40,5.0,Free Gift with Purchase!,https://www.ulta.com/petite-nirvana-deluxe-mini-set?productId=xlsImpprod18191037,xlsImpprod18191037
14678,14205,08/13/2020,$110.00,,5.00,1.0,Free Gift with Purchase!,https://www.ulta.com/wanted-girl-set?productId=pimprod2014687,pimprod2014687
14679,14206,08/13/2020,$50.00,,0,,Free Gift with Purchase!,https://www.ulta.com/wild-genius-gift-set?productId=pimprod2015494,pimprod2015494
14680,14207,08/13/2020,$25.00,,0,,Free Gift with Purchase!,https://www.ulta.com/sampler-petal-starter-kit?productId=pimprod2015492,pimprod2015492
14681,14208,08/13/2020,$55.00,,0,,Free Gift with Purchase!,https://www.ulta.com/secret-genius-set?productId=pimprod2015485,pimprod2015485
14682,14209,08/13/2020,$55.00,,5.00,2.0,Free Gift with Purchase!,https://www.ulta.com/pillowtalk-poet-set?productId=pimprod2015501,pimprod2015501
14683,14210,08/13/2020,$55.00,,0,,Free Gift with Purchase!,https://www.ulta.com/wild-child-set?productId=pimprod2015491,pimprod2015491
14684,14211,08/13/2020,$55.00,,0,,Free Gift with Purchase!,https://www.ulta.com/merry-maker-set?productId=pimprod2015497,pimprod2015497
14685,14212,08/13/2020,$25.00,,0,,Free Gift with Purchase!,https://www.ulta.com/wild-child-petal-starter-kit?productId=pimprod2015465,pimprod2015465
14686,14213,08/13/2020,$25.00,,0,,Free Gift with Purchase!,https://www.ulta.com/merry-maker-petal-starter-kit?productId=pimprod2015473,pimprod2015473
14687,14214,08/13/2020,$25.00,,0,,Free Gift with Purchase!,https://www.ulta.com/pillowtalk-poet-petal-starter-kit?productId=pimprod2015495,pimprod2015495
14688,14215,08/13/2020,$25.00,,0,,Free Gift with Purchase!,https://www.ulta.com/secret-genius-petal-starter-kit?productId=pimprod2015464,pimprod2015464
14689,14216,08/13/2020,$29.00,,4.70,2290.0,Free Gift with Purchase!,https://www.ulta.com/black-opium-eau-de-parfum-travel-spray?productId=xlsImpprod13211083,xlsImpprod13211083
14690,14217,08/13/2020,$22.00,,4.30,169.0,Free Gift with Purchase!,https://www.ulta.com/cloud-eau-de-parfum-travel-spray?productId=pimprod2000098,pimprod2000098
14691,14218,08/13/2020,$29.00,,4.60,550.0,Free Gift with Purchase!,https://www.ulta.com/light-blue-eau-de-toilette-travel-spray?productId=xlsImpprod4920073,xlsImpprod4920073
14692,14219,08/13/2020,$55.00,,4.70,1158.0,Free Gift with Purchase!,https://www.ulta.com/petite-flowerbomb-eau-de-parfum?productId=pimprod2009431,pimprod2009431
14693,14220,08/13/2020,$29.00,,4.80,521.0,Free Gift with Purchase!,https://www.ulta.com/la-vie-est-belle-eau-de-parfum-rollerball?productId=xlsImpprod11841001,xlsImpprod11841001
14694,14221,08/13/2020,$29.00,,4.70,1651.0,Free Gift with Purchase!,https://www.ulta.com/mon-paris-eau-de-parfum-travel-spray?productId=xlsImpprod14421029,xlsImpprod14421029
14695,14223,08/13/2020,$30.00,,4.70,43.0,Free Gift with Purchase!,https://www.ulta.com/bright-crystal-eau-de-toilette-purse-spray?productId=pimprod2003310,pimprod2003310
14696,14224,08/13/2020,$28.00,,4.50,19.0,Free Gift with Purchase!,https://www.ulta.com/acqua-di-gioia-eau-de-parfum-travel-spray?productId=pimprod2003275,pimprod2003275
14697,14225,08/13/2020,$34.00,,4.80,165.0,Free Gift with Purchase!,https://www.ulta.com/chloe-eau-de-parfum-travel-spray?productId=xlsImpprod11661001,xlsImpprod11661001
14698,14226,08/13/2020,$30.00,,4.70,249.0,Free Gift with Purchase!,https://www.ulta.com/daisy-eau-so-fresh-eau-de-toilette-pen-spray?productId=xlsImpprod5810101,xlsImpprod5810101
14699,14227,08/13/2020,$30.00,,4.50,726.0,Free Gift with Purchase!,https://www.ulta.com/libre-eau-de-parfum-travel-spray?productId=pimprod2012065,pimprod2012065
14700,14228,08/13/2020,$29.00,,4.70,5032.0,Free Gift with Purchase!,https://www.ulta.com/si-passione-eau-de-parfum-travel-spray?productId=xlsImpprod18851470,xlsImpprod18851470
14701,14229,08/13/2020,$34.00,,4.60,62.0,Free Gift with Purchase!,https://www.ulta.com/bloom-eau-de-parfum-rollerball?productId=xlsImpprod17791017,xlsImpprod17791017
14702,14230,08/13/2020,$30.00,,4.90,50.0,Free Gift with Purchase!,https://www.ulta.com/her-eau-de-parfum-rollerball?productId=pimprod2001016,pimprod2001016
14703,14231,08/13/2020,$24.00,,4.60,2525.0,Free Gift with Purchase!,https://www.ulta.com/amazing-grace-eau-de-toilette-mini?productId=xlsImpprod2710075,xlsImpprod2710075
14704,14232,08/13/2020,$28.00,,4.80,46.0,Free Gift with Purchase!,https://www.ulta.com/good-girl-eau-de-parfum-rollerball?productId=xlsImpprod18731061,xlsImpprod18731061
14705,14233,08/13/2020,$48.00,,4.10,26.0,Free Gift with Purchase!,https://www.ulta.com/11-11-fragrance-oil-rollerball?productId=pimprod2009909,pimprod2009909
14706,14234,08/13/2020,$29.00,,4.70,351.0,Free Gift with Purchase!,https://www.ulta.com/si-eau-de-parfum-travel-spray?productId=pimprod2003276,pimprod2003276
14707,14235,08/13/2020,$22.00,,4.50,132.0,Free Gift with Purchase!,https://www.ulta.com/sweet-like-candy-eau-de-parfum-rollerball?productId=xlsImpprod14501030,xlsImpprod14501030
14708,14236,08/13/2020,$30.00,,4.80,2317.0,Free Gift with Purchase!,https://www.ulta.com/donna-born-in-roma-eau-de-parfum-travel-spray?productId=pimprod2016296,pimprod2016296
14709,14237,08/13/2020,$24.00,,4.60,117.0,Free Gift with Purchase!,https://www.ulta.com/viva-la-juicy-eau-de-parfum-rollerball?productId=xlsImpprod5320071,xlsImpprod5320071
14710,14238,08/13/2020,$30.00,,4.60,13.0,Free Gift with Purchase!,https://www.ulta.com/alien-refillable-eau-go?productId=pimprod2000004,pimprod2000004
14711,14239,08/13/2020,$30.00,,5.00,2.0,Free Gift with Purchase!,https://www.ulta.com/bonbon-eau-de-parfum-travel-spray?productId=pimprod2015131,pimprod2015131
14712,14240,08/13/2020,$22.00,,4.10,37.0,Free Gift with Purchase!,https://www.ulta.com/thank-u-next-eau-de-parfum-travel-spray?productId=pimprod2008598,pimprod2008598
14713,14241,08/13/2020,$24.00,,4.80,373.0,Free Gift with Purchase!,https://www.ulta.com/ralph-eau-de-toilette-rollerball?productId=xlsImpprod1690041,xlsImpprod1690041
14714,14242,08/13/2020,$30.00,,4.60,160.0,Free Gift with Purchase!,https://www.ulta.com/daisy-eau-de-toilette-pen-spray?productId=xlsImpprod5810099,xlsImpprod5810099
14715,14244,08/13/2020,$34.00,,4.60,191.0,Free Gift with Purchase!,https://www.ulta.com/bamboo-eau-de-parfum-rollerball?productId=xlsImpprod12761007,xlsImpprod12761007
14716,14245,08/13/2020,$22.00,,5.00,1.0,Free Gift with Purchase!,https://www.ulta.com/rem-eau-de-parfum-travel-spray?productId=pimprod2017867,pimprod2017867
14717,14246,08/13/2020,$30.00,,4.70,98.0,,https://www.ulta.com/wonderlust-eau-de-parfum-rollerball?productId=xlsImpprod14631125,xlsImpprod14631125
14718,14247,08/13/2020,$56.00,,4.60,133.0,Free Gift with Purchase!,https://www.ulta.com/daisy-eau-so-fresh-purse-spray?productId=xlsImpprod3460169,xlsImpprod3460169
14719,14248,08/13/2020,$34.00,,4.60,163.0,Free Gift with Purchase!,https://www.ulta.com/guilty-eau-de-toilette-rollerball?productId=xlsImpprod4500013,xlsImpprod4500013
14720,14249,08/13/2020,$28.00,,4.70,43.0,Free Gift with Purchase!,https://www.ulta.com/floral-eau-de-parfum-travel-spray?productId=pimprod2001111,pimprod2001111
14721,14250,08/13/2020,$22.00,,4.10,22.0,Free Gift with Purchase!,https://www.ulta.com/promise-eau-de-parfum-travel-spray?productId=pimprod2008745,pimprod2008745
14722,14251,08/13/2020,$24.00,,4.60,650.0,Free Gift with Purchase!,https://www.ulta.com/amazing-grace-ballet-rose-eau-de-toilette-mini?productId=xlsImpprod16341021,xlsImpprod16341021
14723,14252,08/13/2020,$22.00,,4.70,300.0,"Online Only Purchase $50 in Clinique product and get a Instant Refresh Set (sku 2569576) for $15 (offer valid 8/2/20-8/31/20)!
						

									Free Gift with Purchase!",https://www.ulta.com/happy-perfume-rollerball?productId=xlsImpprod3730225,xlsImpprod3730225
14724,14253,08/13/2020,$29.00,,3.90,11.0,Free Gift with Purchase!,https://www.ulta.com/light-blue-eau-intense-travel-spray?productId=pimprod2011913,pimprod2011913
14725,14254,08/13/2020,$26.00,,4.80,27.0,Free Gift with Purchase!,https://www.ulta.com/flor-del-sol-eau-de-toilette-rollerball?productId=pimprod2012028,pimprod2012028
14726,14255,08/13/2020,$49.00,,5.00,3.0,Free Gift with Purchase!,https://www.ulta.com/eau-de-soleil-blanc-eau-de-toilette-travel-spray?productId=pimprod2007689,pimprod2007689
14727,14256,08/13/2020,$10.00,,3.30,26.0,5 for $25!,https://www.ulta.com/sugar-rush-vacay-day-rollerball-mini?productId=pimprod2004320,pimprod2004320
14728,14257,08/13/2020,$30.00,,4.60,27.0,Free Gift with Purchase!,https://www.ulta.com/dylan-blue-pour-femme-eau-de-parfum-travel-spray?productId=pimprod2001938,pimprod2001938
14729,14258,08/13/2020,$30.00,,4.60,249.0,Free Gift with Purchase!,https://www.ulta.com/candy-eau-de-parfum-rollerball?productId=xlsImpprod11811157,xlsImpprod11811157
14730,14259,08/13/2020,$30.00,,4.60,165.0,Free Gift with Purchase!,https://www.ulta.com/daisy-dream-eau-de-toilette-pen-spray?productId=xlsImpprod10861009,xlsImpprod10861009
14731,14260,08/13/2020,$48.00,,4.40,14.0,Free Gift with Purchase!,https://www.ulta.com/jadore-eau-de-parfum-roller-pearl?productId=pimprod2005130,pimprod2005130
14732,14261,08/13/2020,$24.00,,4.50,1330.0,Free Gift with Purchase!,https://www.ulta.com/pure-grace-eau-de-toilette-mini?productId=xlsImpprod3510051,xlsImpprod3510051
14733,14262,08/13/2020,$30.00,,4.70,19.0,,https://www.ulta.com/sexy-amber-eau-de-parfum-rollerball?productId=xlsImpprod17101007,xlsImpprod17101007
14734,14263,08/13/2020,$29.00,,5.00,6.0,Free Gift with Purchase!,https://www.ulta.com/dolce-garden-eau-de-parfum-travel-spray?productId=xlsImpprod17671007,xlsImpprod17671007
14735,14264,08/13/2020,$29.00,,4.50,23.0,Free Gift with Purchase!,https://www.ulta.com/ulta/browse/productDetail.jsp?productId=pimprod2013877,pimprod2013877
14736,14265,08/13/2020,$28.00,,4.60,37.0,Free Gift with Purchase!,https://www.ulta.com/fever-eau-de-parfum-travel-spray?productId=xlsImpprod19071059,xlsImpprod19071059
14737,14266,08/13/2020,$56.00,,4.80,101.0,Free Gift with Purchase!,https://www.ulta.com/daisy-purse-spray?productId=xlsImpprod780090,xlsImpprod780090
14738,14267,08/13/2020,$29.00,,4.60,103.0,Free Gift with Purchase!,https://www.ulta.com/one-eau-de-parfum-rollerball?productId=xlsImpprod4500011,xlsImpprod4500011
14739,14268,08/13/2020,$28.00,,4.30,19.0,Free Gift with Purchase!,https://www.ulta.com/dreams-eau-de-parfum-purse-spray?productId=pimprod2013347,pimprod2013347
14740,14269,08/13/2020,$30.00,,4.50,14.0,Free Gift with Purchase!,https://www.ulta.com/angel-refillable-eau-go?productId=pimprod2000003,pimprod2000003
14741,14270,08/13/2020,$25.00,,5.00,16.0,Free Gift with Purchase!,https://www.ulta.com/oui-eau-de-parfum-travel-spray?productId=pimprod2001709,pimprod2001709
14742,14271,08/13/2020,$38.00,,4.20,20.0,Free Gift with Purchase!,https://www.ulta.com/miss-dior-blooming-bouquet-eau-de-toilette-roller-pearl?productId=xlsImpprod17671015,xlsImpprod17671015
14743,14272,08/13/2020,$22.00,,4.50,97.0,Free Gift with Purchase!,https://www.ulta.com/ari-eau-de-parfum-rollerball?productId=xlsImpprod13001023,xlsImpprod13001023
14744,14273,08/13/2020,$30.00,,5.00,1.0,Free Gift with Purchase!,https://www.ulta.com/daisy-love-eau-so-sweet-eau-de-toilette-travel-spray?productId=pimprod2015079,pimprod2015079
14745,14274,08/13/2020,$49.00,,4.30,420.0,Free Gift with Purchase!,https://www.ulta.com/black-orchid-eau-de-parfum-travel-spray?productId=pimprod2007672,pimprod2007672
14746,14275,08/13/2020,$16.00,,4.20,34.0,Free Gift with Purchase!,https://www.ulta.com/healthy-fragrance-pure-vanilla-eau-de-parfum-rollerball?productId=xlsImpprod16881103,xlsImpprod16881103
14747,14276,08/13/2020,$26.00,,4.70,699.0,Free Gift with Purchase!,https://www.ulta.com/euphoria-eau-de-parfum-rollerball?productId=xlsImpprod2670093,xlsImpprod2670093
14748,14277,08/13/2020,$32.00,,4.80,726.0,Free Gift with Purchase!,https://www.ulta.com/pleasures-eau-de-parfum-mini?productId=xlsImpprod4240005,xlsImpprod4240005
14749,14278,08/13/2020,$28.00,,4.30,28.0,Free Gift with Purchase!,https://www.ulta.com/good-girl-eau-de-parfum-legere-rollerball?productId=pimprod2003295,pimprod2003295
14750,14279,08/13/2020,$28.00,,4.70,14.0,Free Gift with Purchase!,https://www.ulta.com/floral-blush-eau-de-parfum-travel-spray?productId=pimprod2006295,pimprod2006295
14751,14280,08/13/2020,$22.00,,4.60,37.0,Free Gift with Purchase!,https://www.ulta.com/moonlight-eau-de-parfum-rollerball?productId=xlsImpprod16841021,xlsImpprod16841021
14752,14281,08/13/2020,$12.00,4 Scents,4.30,828.0,,https://www.ulta.com/roll-on-perfume?productId=xlsImpprod4350559,xlsImpprod4350559
14753,14282,08/13/2020,$38.00,,3.80,13.0,Free Gift with Purchase!,https://www.ulta.com/poison-girl-eau-de-toilette-rollerball?productId=xlsImpprod17671019,xlsImpprod17671019
14754,14283,08/13/2020,$30.00,,4.40,32.0,Free Gift with Purchase!,https://www.ulta.com/tory-burch-eau-de-parfum-rollerball?productId=xlsImpprod16231019,xlsImpprod16231019
14755,14284,08/13/2020,$30.00,,4.10,11.0,Free Gift with Purchase!,https://www.ulta.com/cashmere-mist-eau-de-parfum-purse-spray?productId=xlsImpprod18771178,xlsImpprod18771178
14756,14285,08/13/2020,$38.00,,5.00,1.0,Free Gift with Purchase!,https://www.ulta.com/miss-dior-eau-de-toilette-roller-pearl?productId=pimprod2011602,pimprod2011602
14757,14286,08/13/2020,$16.00,,4.50,14.0,Free Gift with Purchase!,https://www.ulta.com/healthy-fragrance-vanilla-coconut-eau-de-parfum-rollerball?productId=xlsImpprod16881107,xlsImpprod16881107
14758,14287,08/13/2020,$29.00,,5.00,1.0,Free Gift with Purchase!,https://www.ulta.com/only-one-eau-de-parfum-travel-spray?productId=pimprod2016538,pimprod2016538
14759,14288,08/13/2020,$22.00,,4.20,46.0,Free Gift with Purchase!,https://www.ulta.com/fresh-cream-mini?productId=xlsImpprod16311023,xlsImpprod16311023
14760,14289,08/13/2020,$30.00,,4.80,6.0,,https://www.ulta.com/sparkling-blush-eau-de-parfum-rollerball?productId=pimprod2001600,pimprod2001600
14761,14290,08/13/2020,$30.00,,5.00,6.0,,https://www.ulta.com/signature-eau-de-parfum-rollerball?productId=pimprod2007048,pimprod2007048
14762,14291,08/13/2020,$30.00,,5.00,1.0,Free Gift with Purchase!,https://www.ulta.com/perfect-eau-de-parfum-travel-spray?productId=pimprod2016740,pimprod2016740
14763,14292,08/13/2020,$30.00,,3.70,3.0,Free Gift with Purchase!,https://www.ulta.com/daisy-love-eau-de-toilette-travel-spray?productId=pimprod2015056,pimprod2015056
14764,14293,08/13/2020,$29.00,,4.20,6.0,Free Gift with Purchase!,https://www.ulta.com/dolce-eau-de-parfum-travel-spray?productId=pimprod2012351,pimprod2012351
14765,14294,08/13/2020,$26.00,,4.20,86.0,Free Gift with Purchase!,https://www.ulta.com/brit-sheer-eau-de-toilette-rollerball?productId=xlsImpprod3730229,xlsImpprod3730229
14766,14295,08/13/2020,$27.00,,4.60,45.0,Free Gift with Purchase!,https://www.ulta.com/viva-la-juicy-gold-couture-dual-rollerball?productId=xlsImpprod10651094,xlsImpprod10651094
14767,14296,08/13/2020,$25.00,,3.40,7.0,Free Gift with Purchase!,https://www.ulta.com/viva-la-juicy-pink-couture-eau-de-parfum-rollerball?productId=pimprod2011773,pimprod2011773
14768,14297,08/13/2020,$28.00,,4.40,124.0,Free Gift with Purchase!,https://www.ulta.com/jimmy-choo-eau-de-parfum-rollerball?productId=xlsImpprod5220031,xlsImpprod5220031
14769,14298,08/13/2020,$30.00,,4.80,8.0,Free Gift with Purchase!,https://www.ulta.com/her-blossom-eau-de-toilette-rollerball?productId=pimprod2007163,pimprod2007163
14770,14299,08/13/2020,$49.00,,4.30,4.0,,https://www.ulta.com/velvet-orchid-eau-de-parfum-travel-spray?productId=pimprod2007675,pimprod2007675
14771,14300,08/13/2020,$32.00,,4.80,86.0,Free Gift with Purchase!,https://www.ulta.com/beautiful-eau-de-parfum-mini?productId=xlsImpprod4240007,xlsImpprod4240007
14772,14301,08/13/2020,$48.00,,4.30,10.0,Free Gift with Purchase!,https://www.ulta.com/miss-dior-absolutely-blooming-eau-de-parfum-roller-pearl?productId=xlsImpprod17671017,xlsImpprod17671017
14773,14302,08/13/2020,$28.00,,4.50,52.0,Free Gift with Purchase!,https://www.ulta.com/eau-de-parfum-rollerball?productId=xlsImpprod15351029,xlsImpprod15351029
14774,14303,08/13/2020,$30.00,,4.10,7.0,Free Gift with Purchase!,https://www.ulta.com/bel-azur-eau-de-parfum-rollerball?productId=xlsImpprod17491055,xlsImpprod17491055
14775,14304,08/13/2020,$22.00,,3.00,1.0,Free Gift with Purchase!,https://www.ulta.com/illuminare-eau-de-parfum-travel-spray?productId=pimprod2014147,pimprod2014147
14776,14305,08/13/2020,$29.00,,0.00,,Free Gift with Purchase!,https://www.ulta.com/dolce-shine-eau-de-parfum-travel-spray?productId=pimprod2016533,pimprod2016533
14777,14306,08/13/2020,$34.00,,4.40,380.0,Free Gift with Purchase!,https://www.ulta.com/linterdit-eau-de-parfum-rollerball?productId=pimprod2012979,pimprod2012979
14778,14307,08/13/2020,$28.00,,4.70,23.0,Free Gift with Purchase!,https://www.ulta.com/beautiful-belle-eau-de-parfum-rollerball?productId=xlsImpprod19011013,xlsImpprod19011013
14779,14308,08/13/2020,$22.00,,4.60,60.0,"Online Only Purchase $50 in Clinique product and get a Instant Refresh Set (sku 2569576) for $15 (offer valid 8/2/20-8/31/20)!
						

									Free Gift with Purchase!",https://www.ulta.com/happy-in-bloom-rollerball?productId=xlsImpprod12411051,xlsImpprod12411051
14780,14309,08/13/2020,$16.00,,4.70,15.0,Free Gift with Purchase!,https://www.ulta.com/healthy-fragrance-vanilla-grapefruit-eau-de-parfum-rollerball?productId=xlsImpprod16881111,xlsImpprod16881111
14781,14310,08/13/2020,$27.00,,4.50,31.0,Free Gift with Purchase!,https://www.ulta.com/viva-la-juicy-eau-de-parfum-dual-rollerball?productId=xlsImpprod5560009,xlsImpprod5560009
14782,14311,08/13/2020,$34.00,,4.00,2.0,Free Gift with Purchase!,https://www.ulta.com/bloom-nettare-di-fiori-eau-de-parfum-intense-rollerball?productId=pimprod2015078,pimprod2015078
14783,14312,08/13/2020,$32.00,,5.00,1.0,Free Gift with Purchase!,https://www.ulta.com/bondi-beach-day-eau-de-parfum-rollerball?productId=pimprod2011522,pimprod2011522
14784,14313,08/13/2020,$24.00,,4.70,34.0,Free Gift with Purchase!,https://www.ulta.com/eau-de-parfum-rollerball?productId=xlsImpprod5460003,xlsImpprod5460003
14785,14314,08/13/2020,$26.00,,4.70,14.0,,https://www.ulta.com/cloud-mine-fragrance-rollerball?productId=pimprod2009448,pimprod2009448
14786,14315,08/13/2020,$28.00,,5.00,7.0,Free Gift with Purchase!,https://www.ulta.com/floral-eau-de-toilette-travel-spray?productId=pimprod2007160,pimprod2007160
14787,14316,08/13/2020,$29.00,,4.60,6929.0,Free Gift with Purchase!,https://www.ulta.com/idole-eau-de-parfum-purse-spray?productId=pimprod2008762,pimprod2008762
14788,14317,08/13/2020,$12.00,,3.60,18.0,Free Gift with Purchase!,https://www.ulta.com/beach-lavender-lemon-roll-on-perfume?productId=pimprod2008251,pimprod2008251
14789,14318,08/13/2020,$48.00,,5.00,2.0,Free Gift with Purchase!,https://www.ulta.com/fragrance-oil-rollerball?productId=pimprod2017382,pimprod2017382
14790,14319,08/13/2020,$27.00,,4.90,9.0,Free Gift with Purchase!,https://www.ulta.com/women-eau-de-parfum-purse-spray?productId=xlsImpprod19011097,xlsImpprod19011097
14791,14320,08/13/2020,$29.00,,4.70,37.0,Free Gift with Purchase!,https://www.ulta.com/sofia-isabel-natural-perfume-oil?productId=xlsImpprod15121029,xlsImpprod15121029
